"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Montréal, Quebec, municipal [24175]","24175","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v67956380","82.225.13","94","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v67956380","82.225.13","142","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v67956380","82.225.13","81","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v67956380","82.225.13","95","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v67956380","82.225.13","98","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v67956380","82.225.13","90","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v67956380","82.225.13","97","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total other Criminal Code violations [300]","Total, youth not charged","Number","223","units","0","v67956380","82.225.13","91","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3639","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3254","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3602","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3722","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3568","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3393","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3482","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3609","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3690","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","3757","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Actual incidents","Number","223","units","0","v67955318","82.148.1","5183","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","","..","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","","..","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","","..","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","","..","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","","..","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","","..","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","0","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","0","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Unfounded incidents","Number","223","units","0","v1000677170","82.148.15","0","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2558","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2282","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2461","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2428","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2349","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2255","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2310","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2528","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2507","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2477","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total cleared","Number","223","units","0","v67955321","82.148.4","2769","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2404","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2114","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2284","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2259","","","","0"
"2013","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2178","","","","0"
"2014","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2068","","","","0"
"2015","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2103","","","","0"
"2016","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2340","","","","0"
"2017","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2282","","","","0"
"2018","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2264","","","","0"
"2019","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, adult charged","Number","223","units","0","v67955326","82.148.9","2470","","","","0"
"2009","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, youth charged","Number","223","units","0","v67955328","82.148.11","31","","","","0"
"2010","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, youth charged","Number","223","units","0","v67955328","82.148.11","26","","","","0"
"2011","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, youth charged","Number","223","units","0","v67955328","82.148.11","16","","","","0"
"2012","Montréal, Quebec, municipal [24175]","24175","Total Criminal Code traffic violations [900]","Total, youth charged","Number","223","units","0","v67955328","82.148.11","18","","","","0"
